Product_name,Product_price,Product_URL,Brand,Location,Product_Rating
FRAME LCD - TULANG LCD - TATAKAN LCD SAMSUNG A51 - A515,Rp32.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/4h2evh4-jual-frame-lcd-tulang-lcd-tatakan-lcd-samsung-a51-a515,Samsung,Jakarta Utara,None
samsung A03 ram 4gb 64gb kamera 48mp garansi resmi sein 1 tahun,Rp1.875.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4h28t9s-jual-samsung-a03-ram-4gb-64gb-kamera-48mp-garansi-resmi-sein-1-tahun,Samsung,Surabaya,None
SAMSUNG A12 TERMURAH,Rp2.550.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/49wbze6-jual-samsung-a12-termurah,Samsung,Bandung,5
Samsung Galaxy C5 RAM 4GB - ROM 32GB Rose Gold Garansi 1 Tahun,Rp3.500.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/8bgnfx-jual-samsung-galaxy-c5-ram-4gb-rom-32gb-rose-gold-garansi-1-tahun,Samsung,Bandung,5
HARDCASE 2D GLOSSSY CASE A253 CASE VIVO CASE OPPO CASE REALME CASE SAMSUNG CASEXIAOMI INFINIX,Rp17.400,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4gxhvuv-jual-hardcase-2d-glosssy-case-a253-case-vivo-case-oppo-case-realme-case-samsung-casexiaomi-infinix,Samsung,Bogor,5
Samsung Galaxy M30 Ram 4GB Memori 64GB Garansi SEIN,Rp3.000.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/2blw5eu-jual-samsung-galaxy-m30-ram-4gb-memori-64gb-garansi-sein,Samsung,Kab. Pekalongan,5
DUS SAMSUNG A32 5G FREE REQUEST IMEI & FULL Aksesoris - Fullset - Dusbok SAMSUNG,Rp50.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/4h4gtqj-jual-dus-samsung-a32-5g-free-request-imei-full-aksesoris-fullset-dusbok-samsung,Samsung,Jakarta Pusat,None
PROMO Samsung Galaxy J5 Prime Black Original Resmi SEIN,Rp1.075.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/3r2fawi-jual-promo-samsung-galaxy-j5-prime-black-original-resmi-sein,Samsung,Jakarta Barat,None
Samsung Galaxy J4 BNIB Garansi Resmi Sein,Rp2.100.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/lgninb-jual-samsung-galaxy-j4-bnib-garansi-resmi-sein,Samsung,Jakarta Pusat,None
Samsung Galaxy A7 2018 Ram 4 64gb SEIN Original Second Termurah Siap Pakai,Rp1.550.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4gnmg07-jual-samsung-galaxy-a7-2018-ram-4-64gb-sein-original-second-termurah-siap-pakai,Samsung,Kab. Bogor,4
Samsung Galaxy A32 8GB-128GB Garansi Resmi No Repack,Rp3.640.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4ems1md-jual-samsung-galaxy-a32-8gb-128gb-garansi-resmi-no-repack,Samsung,Bandung,None
Samsung Galaxy A51 RAM 6GB ROM 128GB,Rp4.400.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4gw8tom-jual-samsung-galaxy-a51-ram-6gb-rom-128gb,Samsung,Jakarta Barat,None
KACA DEPAN LCD - GLASS LCD - KACA TOUCHSCREEN SAMSUNG J5 PRIME - G570,Rp9.500,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/4gyzdvj-jual-kaca-depan-lcd-glass-lcd-kaca-touchscreen-samsung-j5-prime-g570,Samsung,Jakarta Utara,None
KACA DEPAN LCD - GLASS LCD - KACA TOUCHSCREEN SAMSUNG A01 CORE - A013,Rp9.500,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/4gz3c6j-jual-kaca-depan-lcd-glass-lcd-kaca-touchscreen-samsung-a01-core-a013,Samsung,Jakarta Utara,None
samsung s10 lite,Rp8.000.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/43c09wq-jual-samsung-s10-lite,Samsung,Depok,5
SAMSUNG A7 2016,Rp225.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4gr4wom-jual-samsung-a7-2016,Samsung,Pamekasan,None
Samsung A52s 5G Ram 8-256 GB Resmi - Emp,Rp6.850.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4gqly8d-jual-samsung-a52s-5g-ram-8-256-gb-resmi-emp,Samsung,Jakarta Barat,5
Samsung S 3600 Lipat Hitam Black ORIGINAL,Rp590.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/m4rd1u-jual-samsung-s-3600-lipat-hitam-black-original,Samsung,Medan,4.3
Samsung Galaxy A12 - 6 128GB - Garansi Resmi,Rp2.370.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/45fhtth-jual-samsung-galaxy-a12-6-128gb-garansi-resmi,Samsung,Jakarta Timur,None
Samsung A12 4GB 128GB,Rp1.700.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4h13it1-jual-samsung-a12-4gb-128gb,Samsung,Bandung,None
SAMSUNG GALAXY A70 - BLUE,Rp3.949.000,https://www.bukalapak.com/p/handphone/hp-smartphone/2pxpxg6-jual-samsung-galaxy-a70-blue,Samsung,Depok,None
TOMBOL SAMSUNG A415 ON - OFF PLUS VOLUME,Rp5.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/4903gz9-jual-tombol-samsung-a415-on-off-plus-volume,Samsung,Jambi,None
DUS SAMSUNG A20 FREE REQUEST IMEI & FULL Aksesoris - Fullset - Dusbok SAMSUNG,Rp50.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/4h4gtnm-jual-dus-samsung-a20-free-request-imei-full-aksesoris-fullset-dusbok-samsung,Samsung,Jakarta Pusat,None
baterai samsung p5200 tab 3 10inch,Rp120.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/ckdl0n-jual-baterai-samsung-p5200-tab-3-10inch,Samsung,Jambi,5
CAMERA SAMSUNG J510 - J5 2016 SMALL - DEPAN,Rp23.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/rp885l-jual-camera-samsung-j510-j5-2016-small-depan,Samsung,Jambi,5
Touchscreen Samsung Galaxy Core I8262 I8260,Rp20.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/48r85s1-jual-touchscreen-samsung-galaxy-core-i8262-i8260,Samsung,Bekasi,5
flexible volume samsung i9200 galaxy mega 6inch,Rp8.500,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/ck49n6-jual-flexible-volume-samsung-i9200-galaxy-mega-6inch,Samsung,Jambi,4.9
ic cas samsung j1 j100H original,Rp12.500,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/hq4r39-jual-ic-cas-samsung-j1-j100h-original,Samsung,Jambi,5
samsung galaxy 3biji borongan minus,Rp123.900,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4h4fmr7-jual-samsung-galaxy-3biji-borongan-minus,Samsung,Banjarbaru,None
Samsung Galaxy Core GT-I8262,Rp79.999,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4h4ftym-jual-samsung-galaxy-core-gt-i8262,Samsung,Cirebon,None
Samsung Galaxy C5 2016 32GB | Ram 4GB Free Ongkir 100% New Original,Rp3.100.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/36sjnn-jual-samsung-galaxy-c5-2016-32gb-ram-4gb-free-ongkir-100-new-original,Samsung,Jakarta Timur,5
Samsung SM-B310E,Rp400.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/2qa4bp2-jual-samsung-sm-b310e,Samsung,Bekasi,None
Baterai Samsung Prime J5 Galaxy V G313 7270 8160 J1 2016 J2 Core 2 9082 J5 J7 Original 99 Batre,Rp60.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4gg6e24-jual-baterai-samsung-prime-j5-galaxy-v-g313-7270-8160-j1-2016-j2-core-2-9082-j5-j7-original-99-batre,Samsung,Sukoharjo,4.7
KACA DEPAN LCD - GLASS LCD - KACA TOUCHSCREEN SAMSUNG A12 - A125F,Rp9.500,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/4gz3f4v-jual-kaca-depan-lcd-glass-lcd-kaca-touchscreen-samsung-a12-a125f,Samsung,Jakarta Utara,None
KACA DEPAN LCD - GLASS LCD - KACA TOUCHSCREEN SAMSUNG S9 - G960,Rp40.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/4gyz5mj-jual-kaca-depan-lcd-glass-lcd-kaca-touchscreen-samsung-s9-g960,Samsung,Jakarta Utara,None
KACA KAMERA - LENSA KAMERA BELAKANG SAMSUNG A30S - A307,Rp12.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/4gzhu34-jual-kaca-kamera-lensa-kamera-belakang-samsung-a30s-a307,Samsung,Jakarta Utara,None
Flexibel Flexible Fleksibel Home UI UP Samsung J4 2018 J400,Rp13.500,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/285qv94-jual-flexibel-flexible-fleksibel-home-ui-up-samsung-j4-2018-j400,Samsung,Jakarta Utara,5
FLEXIBEL - FLEXIBLE VOLUME SAMSUNG A20S - A207,Rp8.500,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/4h2lga7-jual-flexibel-flexible-volume-samsung-a20s-a207,Samsung,Jakarta Utara,None
Samsung Galaxy A11 3 32GB 3 GB 32 GB Garansi Resmi SEIN - Putih,Rp1.850.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/490way7-jual-samsung-galaxy-a11-3-32gb-3-gb-32-gb-garansi-resmi-sein-putih,Samsung,Jakarta Utara,None
Samsung Galaxy A32 - Ram 8Gb internal 128Gb - Baru dan Segel Garansi resmi SEIN,Rp3.568.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4exfrn4-jual-samsung-galaxy-a32-ram-8gb-internal-128gb-baru-dan-segel-garansi-resmi-sein,Samsung,Medan,None
Samsung A52 8 128GB,Rp5.000.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4fmywkp-jual-samsung-a52-8-128gb,Samsung,Bekasi,5
Samsung Galaxy J16 SM J120G DS Garansi Resmi Samsung SEIN 1 Tahun Original,Rp1.199.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/uui5cl-jual-samsung-galaxy-j16-sm-j120g-ds-garansi-resmi-samsung-sein-1-tahun-original,Samsung,Tangerang Selatan,None
Samsung Galaxy M32 8 128GB Garansi Resmi,Rp3.049.999,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4h2i3uy-jual-samsung-galaxy-m32-8-128gb-garansi-resmi,Samsung,Bantul,5
SAMSUNG J7 PLUS PREMIUM HYBRID BUMPER DOVE CASE ANTI PECAH,Rp25.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4h0iggg-jual-samsung-j7-plus-premium-hybrid-bumper-dove-case-anti-pecah,Samsung,Bekasi,None
Hp Samsung 7 juta,Rp7.700.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4gntf8j-jual-hp-samsung-7-juta,Samsung,Purbalingga,None
CAMERA SAMSUNG J110 - J1 ACE SMALL - DEPAN ORI,Rp19.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/tqzov3-jual-camera-samsung-j110-j1-ace-small-depan-ori,Samsung,Jambi,5
BATERAI - BATTERY - BATRE SAMSUNG J7 PRO - J730 VIKING DOUBLE POWER,Rp89.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/330730r-jual-baterai-battery-batre-samsung-j7-pro-j730-viking-double-power,Samsung,Jambi,5
SIMLOCK - SIMTRAY SAMSUNG A207 - A20S,Rp7.500,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/4f1d5dp-jual-simlock-simtray-samsung-a207-a20s,Samsung,Jambi,5
lcd samsung s6810 only,Rp55.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/ilujmn-jual-lcd-samsung-s6810-only,Samsung,Jambi,5
CAMERA SAMSUNG A307 - A30S SMALL - DEPAN,Rp110.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/4el0aw1-jual-camera-samsung-a307-a30s-small-depan,Samsung,Jambi,5
Flexibel Conector TC Samsung I9500 S4,Rp21.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/1eibikl-jual-flexibel-conector-tc-samsung-i9500-s4,Samsung,Jakarta Utara,5
TouchScreen Samsung Galaxy J2 Prime G532,Rp19.500,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/1j5mso7-jual-touchscreen-samsung-galaxy-j2-prime-g532,Samsung,Jakarta Utara,4.8
FRAME LCD - TULANG LCD - TATAKAN LCD SAMSUNG M31 - M315,Rp42.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/4h2f2uj-jual-frame-lcd-tulang-lcd-tatakan-lcd-samsung-m31-m315,Samsung,Jakarta Utara,None
SIMTRAY SIM TRAY - TEMPAT SIMCARD SAMSUNG A70 SLOT SIMCARD,Rp65.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/4gx63hy-jual-simtray-sim-tray-tempat-simcard-samsung-a70-slot-simcard,Samsung,Jakarta Utara,None
conector lcd samsung galaxy v g313h,Rp8.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/cfpd75-jual-conector-lcd-samsung-galaxy-v-g313h,Samsung,Jambi,4.2
Samsung A52s Smartphone 5G Ram 8GB Rom 256GB - Garansi Resmi,Rp5.765.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4gkwxep-jual-samsung-a52s-smartphone-5g-ram-8gb-rom-256gb-garansi-resmi,Samsung,Jakarta Pusat,5
Samsung Galaxy S10 Plus - white - 8GB 128GB - Garansi Resmi SEIN,Rp11.200.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/2bixdna-jual-samsung-galaxy-s10-plus-white-8gb-128gb-garansi-resmi-sein,Samsung,Jakarta Timur,None
HARDCASE 2D GLOSSSY CASE A257 CASE VIVO CASE OPPO CASE REALME CASE SAMSUNG CASEXIAOMI INFINIX,Rp18.900,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4gxhuly-jual-hardcase-2d-glosssy-case-a257-case-vivo-case-oppo-case-realme-case-samsung-casexiaomi-infinix,Samsung,Bogor,None
BUZER BUZZER - LOUDSPEAKER SAMSUNG A20S - A207 SPEAKER DERING MUSIK,Rp19.500,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/4h2l2oj-jual-buzer-buzzer-loudspeaker-samsung-a20s-a207-speaker-dering-musik,Samsung,Jakarta Utara,None
HARDCASE 2D GLOSSSY CASE A244 CASE VIVO CASE OPPO CASE REALME CASE SAMSUNG CASEXIAOMI INFINIX,Rp18.900,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4gxhuxa-jual-hardcase-2d-glosssy-case-a244-case-vivo-case-oppo-case-realme-case-samsung-casexiaomi-infinix,Samsung,Bogor,None
HARDCASE 2D GLOSSSY CASE A251 CASE VIVO CASE OPPO CASE REALME CASE SAMSUNG CASEXIAOMI INFINIX,Rp18.900,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4gxhswd-jual-hardcase-2d-glosssy-case-a251-case-vivo-case-oppo-case-realme-case-samsung-casexiaomi-infinix,Samsung,Bogor,None
SAMSUNG A21S 4GB,Rp2.850.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/3hrn4mb-jual-samsung-a21s-4gb,Samsung,Bandung,None
Samsung J4 2018  2Gb 32Gb,Rp1.825.000,https://www.bukalapak.com/p/handphone/hp-smartphone/wsy22u-jual-samsung-j4-2018-2gb-32gb,Samsung,Bandung,None
Samsung galaxy j2 j200g,Rp65.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4g3wmy4-jual-samsung-galaxy-j2-j200g,Samsung,Jember,5
SAMSUNG GALAXY A50S,Rp3.185.000,https://www.bukalapak.com/p/handphone/hp-smartphone/2pxnu4i-jual-samsung-galaxy-a50s,Samsung,Depok,None
Samsung note 4 Duos 4G,Rp1.300.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4a8xilh-jual-samsung-note-4-duos-4g,Samsung,Semarang,None
BAZEL CASING - RANGKA CASING BELAKANG SAMSUNG A30 - A305,Rp38.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/4h2eeym-jual-bazel-casing-rangka-casing-belakang-samsung-a30-a305,Samsung,Jakarta Utara,None
FLEXIBLE SAMSUNG A505 - A507F 2019 CONECTOR CAS,Rp15.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/3y7zts3-jual-flexible-samsung-a505-a507f-2019-conector-cas,Samsung,Jambi,5
FLEXIBLE SAMSUNG J2 PRO - J250 CONECTOR HANDSFREE ORI,Rp12.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/2101q7q-jual-flexible-samsung-j2-pro-j250-conector-handsfree-ori,Samsung,Jambi,5
FLEXIBLE SAMSUNG A20S - A207F VOLUME,Rp5.500,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/4ecs0cp-jual-flexible-samsung-a20s-a207f-volume,Samsung,Jambi,5
SAMSUNG GALAXY A12 (6/128GB) GARANSI RESMI,Rp2.389.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4h1xvpd-jual-samsung-galaxy-a12-6-128gb-garansi-resmi,Samsung,Lamongan,None
Samsung S20 Plus 8GB 128GB,Rp7.761.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/2xl9x51-jual-samsung-s20-plus-8gb-128gb,Samsung,Jakarta Barat,5
Samsung Galaxy A32 Ram 6gb Internal 128gb Garansi Resmi,Rp3.499.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4e4ka17-jual-samsung-galaxy-a32-ram-6gb-internal-128gb-garansi-resmi,Samsung,Surabaya,None
SAMSUNG GALAXY ACE PLUS S7500,Rp1.500.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/tg46-jual-samsung-galaxy-ace-plus-s7500,Samsung,Jakarta Barat,None
papan charger samsung a32,Rp18.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/4h1efgv-jual-papan-charger-samsung-a32,Samsung,Jakarta Utara,None
IC PA o51 PLUS IC RF SAMSUNG J730 J7 PRO ATAU J7 PRIME,Rp50.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/4gxx8oj-jual-ic-pa-o51-plus-ic-rf-samsung-j730-j7-pro-atau-j7-prime,Samsung,Brebes,None
CAMERA SAMSUNG J6 PLUS 2018 - J610 BIG - BELAKANG,Rp85.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/4gj2ted-jual-camera-samsung-j6-plus-2018-j610-big-belakang,Samsung,Jambi,5
Kaca LCD PLus OCA Samsung Galaxy A30 A305 A407 A50 A505 A50S A507 M30 M305 M21 M215 M31 M315,Rp20.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/4gpvf4v-jual-kaca-lcd-plus-oca-samsung-galaxy-a30-a305-a407-a50-a505-a50s-a507-m30-m305-m21-m215-m31-m315,Samsung,Tangerang Selatan,None
Handphone flip Brandcode COD909 Design Like Samsung Caramel,Rp175.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4gw91jm-jual-handphone-flip-brandcode-cod909-design-like-samsung-caramel,Samsung,Jakarta Barat,None
lcd Samsung J100 ORI cabutan NORMAL UDH TESTED bonus kesing tinggal naik mesin,Rp69.900,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4gu2oq1-jual-lcd-samsung-j100-ori-cabutan-normal-udh-tested-bonus-kesing-tinggal-naik-mesin,Samsung,Subang,None
Samsung Z2 RAM 1GB Internal 8GB - Garansi Resmi,Rp650.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4h3e087-jual-samsung-z2-ram-1gb-internal-8gb-garansi-resmi,Samsung,Jakarta Barat,None
samsung m20,Rp500.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4e5hfcm-jual-samsung-m20,Samsung,Banyumas,5
case 2D glossy hardcase RKB2D-468 Casing Samsung A02 A02S A12 A31 A51 A71 A32 A52 A72 A10 RKB,Rp18.900,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4gxhul1-jual-case-2d-glossy-hardcase-rkb2d-468-casing-samsung-a02-a02s-a12-a31-a51-a71-a32-a52-a72-a10-rkb,Samsung,Bogor,5
samsung galaxi S10 128GB,Rp5.800.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4cmjzr1-jual-samsung-galaxi-s10-128gb,Samsung,Bekasi,5
papan charger samsung a50,Rp19.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/4h1efgp-jual-papan-charger-samsung-a50,Samsung,Jakarta Utara,None
Samsung Galaxy M21 SEIN Garansi Resmi,Rp2.599.000,https://www.bukalapak.com/p/handphone/hp-smartphone/3c63inm-jual-samsung-galaxy-m21-sein-garansi-resmi,Samsung,Jakarta Pusat,None
SAMSUNG GALAXY A32 6 128GB 8 128GB GARANSI RESMI,Rp3.599.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4gqcq4d-jual-samsung-galaxy-a32-6-128gb-8-128gb-garansi-resmi,Samsung,Pekanbaru,4.5
Samsung Galaxy A12 4/128GB Garansi Resmi,Rp2.289.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4h3f0bd-jual-samsung-galaxy-a12-4-128gb-garansi-resmi,Samsung,Banda Aceh,None
SAMSUNG GALAXY J7 PLUS 2017 RAM 4GB ROM 32GB ORIGINAL SAMSUNG GARANSI RESMI SEIN 1TAHUN,Rp4.950.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/e3o08f-jual-samsung-galaxy-j7-plus-2017-ram-4gb-rom-32gb-original-samsung-garansi-resmi-sein-1tahun,Samsung,Jakarta Utara,None
Samsung Galaxy A71 8 128 RAM 8GB ROM 128GB GARANSI RESMI SEIN,Rp4.930.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/2tmb38a-jual-samsung-galaxy-a71-8-128-ram-8gb-rom-128gb-garansi-resmi-sein,Samsung,Jakarta Pusat,5
samsung A5,Rp2.000.000,https://www.bukalapak.com/p/handphone/hp-smartphone/cg2l5v-jual-samsung-a5,Samsung,Kab. Bekasi,None
FLEXIBLE SAMSUNG S9 - G960F CONECTOR CAS PLUS MIC PLUS UI BOARD,Rp35.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/4g9tdzv-jual-flexible-samsung-s9-g960f-conector-cas-plus-mic-plus-ui-board,Samsung,Jambi,None
FRAME - DUDUKAN - TATAKAN LCD SAMSUNG GALAXY A71 - A715,Rp33.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/4fklppy-jual-frame-dudukan-tatakan-lcd-samsung-galaxy-a71-a715,Samsung,Jambi,None
KONEKTOR CAS SAMSUNG GALAXY J200 J500 G355 G530 G532 CONNECTOR CHARGER,Rp2.500,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/3pfpumd-jual-konektor-cas-samsung-galaxy-j200-j500-g355-g530-g532-connector-charger,Samsung,Bekasi,5
FLEXIBLE SAMSUNG A20S / A207F CONECTOR CAS + HANDSFREE (BIG),Rp14.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/4h1otvm-jual-flexible-samsung-a20s-a207f-conector-cas-handsfree-big,Samsung,Jambi,None
TOMBOL ON - OFF SAMSUNG J110 - J1 ACE ORI,Rp6.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/26fyyuw-jual-tombol-on-off-samsung-j110-j1-ace-ori,Samsung,Jambi,5
SAMSUNG J100H BOOTLOOP,Rp150.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4g2idz7-jual-samsung-j100h-bootloop,Samsung,Bekasi,None
Samsung Galaxy S21 Ultra 256GB Garansi resmi SEIN,Rp14.100.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4gdt0ja-jual-samsung-galaxy-s21-ultra-256gb-garansi-resmi-sein,Samsung,Depok,None
Samsung A10 M10,Rp35.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4h2caas-jual-samsung-a10-m10,Samsung,Surabaya,5
new Samsung M12 4 64 segel garansi resmi,Rp2.097.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4gt1hqs-jual-new-samsung-m12-4-64-segel-garansi-resmi,Samsung,Kudus,None
CASE SAMSUNG GALAXY Z FOLD 3 FOLD 2 TRANSPARENT FUZE HYBRID CASING,Rp129.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4gzdc2a-jual-case-samsung-galaxy-z-fold-3-fold-2-transparent-fuze-hybrid-casing,Samsung,Jakarta Barat,4.8
Flip case Leather Samsung A20 A30,Rp95.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4gzs1r4-jual-flip-case-leather-samsung-a20-a30,Samsung,Jakarta Timur,None
Samsung Galaxy S21 Ultra 5G - RAM 12GB - Internal 128GB - RESMI SEIN - SECOND,Rp13.500.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4h3l2fg-jual-samsung-galaxy-s21-ultra-5g-ram-12gb-internal-128gb-resmi-sein-second,Samsung,Jakarta Pusat,None
Samsung Galaxy J5 Prime Smartphone 16GB 2GB,Rp1.890.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/b6iuum-jual-samsung-galaxy-j5-prime-smartphone-16gb-2gb,Samsung,Depok,None
Samsung galaxy A50,Rp4.004.900,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/3yinghi-jual-samsung-galaxy-a50,Samsung,Jakarta Utara,5
Samsung A11,Rp1.300.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4g3z73y-jual-samsung-a11,Samsung,Bekasi,5
Samsung S21 FE 128GB,Rp7.999.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4h37kus-jual-samsung-s21-fe-128gb,Samsung,Surabaya,5
samsung 01,Rp1.200.000,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/3suyhea-jual-samsung-01,Samsung,Jakarta Barat,None
Casing Fullset Housing Samsung Galaxy Grand Duos I9082,Rp25.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/1y88j5v-jual-casing-fullset-housing-samsung-galaxy-grand-duos-i9082,Samsung,Jakarta Utara,5
Casing Fullset Housing Samsung Galaxy J4 J400,Rp35.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/1k0zigg-jual-casing-fullset-housing-samsung-galaxy-j4-j400,Samsung,Jakarta Utara,4
KACA DEPAN LCD - GLASS LCD - KACA TOUCHSCREEN SAMSUNG J4 - J4 2018,Rp9.500,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/4gyzfzy-jual-kaca-depan-lcd-glass-lcd-kaca-touchscreen-samsung-j4-j4-2018,Samsung,Jakarta Utara,None
SIMTRAY - TEMPAT SIMCARD SAMSUNG J5 PRIME G570 - J7 PRIME G610 SLOT SIMCARD,Rp8.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/4gx65vp-jual-simtray-tempat-simcard-samsung-j5-prime-g570-j7-prime-g610-slot-simcard,Samsung,Jakarta Utara,None
BACKDOOR TUTUPAN BATERAI BACK CASING SAMSUNG A70 - A705,Rp30.000,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/2f9w4ez-jual-backdoor-tutupan-baterai-back-casing-samsung-a70-a705,Samsung,Jakarta Utara,None
